ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
362,1/7/2021,1/7/2021,1/7/2021,12577,SO47219,2049.0982
358,1/8/2021,1/8/2021,1/8/2021,12579,SO47220,2049.0982
370,1/9/2021,1/9/2021,1/9/2021,13823,SO47221,2443.35
381,1/10/2021,1/10/2021,1/10/2021,26316,SO47222,1000.4375
370,1/11/2021,1/11/2021,1/11/2021,25875,SO47223,2443.35
369,1/12/2021,1/12/2021,1/12/2021,15659,SO47224,2443.35
375,1/13/2021,1/13/2021,1/13/2021,13277,SO47225,2181.5625
368,1/14/2021,1/14/2021,1/14/2021,13314,SO47226,2443.35
375,1/15/2021,1/15/2021,1/15/2021,25288,SO47227,2181.5625
375,1/16/2021,1/16/2021,1/16/2021,13237,SO47228,2181.5625
358,1/17/2021,1/17/2021,1/17/2021,26295,SO47229,2049.0982
371,1/18/2021,1/18/2021,1/18/2021,21256,SO47230,2181.5625
362,1/19/2021,1/19/2021,1/19/2021,11564,SO47231,2049.0982
373,1/20/2021,1/20/2021,1/20/2021,15627,SO47232,2181.5625
379,1/21/2021,1/21/2021,1/21/2021,16250,SO47233,2181.5625
389,1/22/2021,1/22/2021,1/22/2021,19260,SO47234,1000.4375
375,1/23/2021,1/23/2021,1/23/2021,16317,SO47235,2181.5625
385,1/24/2021,1/24/2021,1/24/2021,14023,SO47236,1000.4375
368,1/25/2021,1/25/2021,1/25/2021,28834,SO47237,2443.35
370,1/26/2021,1/26/2021,1/26/2021,16405,SO47238,2443.35
371,1/27/2021,1/27/2021,1/27/2021,21384,SO47239,2181.5625
381,1/28/2021,1/28/2021,1/28/2021,24612,SO47240,1000.4375
368,1/29/2021,1/29/2021,1/29/2021,21559,SO47241,2443.35
362,1/30/2021,1/30/2021,1/30/2021,28540,SO47242,2049.0982
339,1/31/2021,1/31/2021,1/31/2021,20712,SO47243,782.99
385,2/1/2021,2/1/2021,2/1/2021,19193,SO47244,1000.4375
375,2/2/2021,2/2/2021,2/2/2021,16420,SO47245,2181.5625
343,2/3/2021,2/3/2021,2/3/2021,20713,SO47246,782.99
371,2/4/2021,2/4/2021,2/4/2021,13292,SO47247,2181.5625
375,2/5/2021,2/5/2021,2/5/2021,13340,SO47248,2181.5625
377,2/6/2021,2/6/2021,2/6/2021,13346,SO47249,2181.5625
379,2/7/2021,2/7/2021,2/7/2021,21217,SO47250,2181.5625
377,2/8/2021,2/8/2021,2/8/2021,21226,SO47251,2181.5625
352,2/9/2021,2/9/2021,2/9/2021,12676,SO47252,2071.4196
356,2/10/2021,2/10/2021,2/10/2021,12683,SO47253,2071.4196
333,2/11/2021,2/11/2021,2/11/2021,15276,SO47254,782.99
358,2/12/2021,2/12/2021,2/12/2021,11561,SO47255,2049.0982
373,2/13/2021,2/13/2021,2/13/2021,16417,SO47256,2181.5625
368,2/14/2021,2/14/2021,2/14/2021,14141,SO47257,2443.35
377,2/15/2021,2/15/2021,2/15/2021,13298,SO47258,2181.5625
375,2/16/2021,2/16/2021,2/16/2021,13351,SO47259,2181.5625
375,2/17/2021,2/17/2021,2/17/2021,13233,SO47260,2181.5625
362,2/18/2021,2/18/2021,2/18/2021,26305,SO47261,2049.0982
379,2/19/2021,2/19/2021,2/19/2021,21560,SO47262,2181.5625
358,2/20/2021,2/20/2021,2/20/2021,12589,SO47263,2049.0982
368,2/21/2021,2/21/2021,2/21/2021,16410,SO47264,2443.35
375,2/22/2021,2/22/2021,2/22/2021,13250,SO47265,2181.5625
377,2/23/2021,2/23/2021,2/23/2021,21555,SO47266,2181.5625
352,2/24/2021,2/24/2021,2/24/2021,12674,SO47267,2071.4196
375,2/25/2021,2/25/2021,2/25/2021,21402,SO47268,2181.5625
362,2/26/2021,2/26/2021,2/26/2021,28512,SO47269,2049.0982
360,2/27/2021,2/27/2021,2/27/2021,28519,SO47270,2049.0982
381,2/28/2021,2/28/2021,2/28/2021,18140,SO47271,1000.4375
371,3/1/2021,3/1/2021,3/1/2021,29013,SO47272,2181.5625
368,3/2/2021,3/2/2021,3/2/2021,13420,SO47273,2443.35
370,3/3/2021,3/3/2021,3/3/2021,16407,SO47274,2443.35
339,3/4/2021,3/4/2021,3/4/2021,19076,SO47275,782.99
343,3/5/2021,3/5/2021,3/5/2021,15289,SO47276,782.99
371,3/6/2021,3/6/2021,3/6/2021,21219,SO47277,2181.5625
379,3/7/2021,3/7/2021,3/7/2021,21404,SO47278,2181.5625
362,3/8/2021,3/8/2021,3/8/2021,12680,SO47279,2049.0982
352,3/9/2021,3/9/2021,3/9/2021,11615,SO47280,2071.4196
389,3/10/2021,3/10/2021,3/10/2021,17099,SO47281,1000.4375
381,3/11/2021,3/11/2021,3/11/2021,19258,SO47282,1000.4375
373,3/12/2021,3/12/2021,3/12/2021,15655,SO47283,2181.5625
368,3/13/2021,3/13/2021,3/13/2021,13402,SO47284,2443.35
373,3/14/2021,3/14/2021,3/14/2021,29135,SO47285,2181.5625
329,3/15/2021,3/15/2021,3/15/2021,19944,SO47286,782.99
375,3/16/2021,3/16/2021,3/16/2021,13280,SO47287,2181.5625
373,3/17/2021,3/17/2021,3/17/2021,13353,SO47288,2181.5625
360,3/18/2021,3/18/2021,3/18/2021,26297,SO47289,2049.0982
368,3/19/2021,3/19/2021,3/19/2021,21558,SO47290,2443.35
371,3/20/2021,3/20/2021,3/20/2021,16318,SO47291,2181.5625
379,3/21/2021,3/21/2021,3/21/2021,13811,SO47292,2181.5625
385,3/22/2021,3/22/2021,3/22/2021,19192,SO47293,1000.4375
383,3/23/2021,3/23/2021,3/23/2021,18139,SO47294,1000.4375
387,3/24/2021,3/24/2021,3/24/2021,14005,SO47295,1000.4375
385,3/25/2021,3/25/2021,3/25/2021,14024,SO47296,1000.4375
377,3/26/2021,3/26/2021,3/26/2021,13385,SO47297,2181.5625
371,3/27/2021,3/27/2021,3/27/2021,13403,SO47298,2181.5625
369,3/28/2021,3/28/2021,3/28/2021,13425,SO47299,2443.35
337,3/29/2021,3/29/2021,3/29/2021,20717,SO47300,782.99
358,3/30/2021,3/30/2021,3/30/2021,26292,SO47301,2049.0982
360,3/31/2021,3/31/2021,3/31/2021,12670,SO47302,2049.0982
323,4/1/2021,4/1/2021,4/1/2021,26029,SO47303,782.99
379,4/2/2021,4/2/2021,4/2/2021,16272,SO47304,2181.5625
369,4/3/2021,4/3/2021,4/3/2021,25393,SO47305,2443.35
369,4/4/2021,4/4/2021,4/4/2021,28798,SO47306,2443.35
335,4/5/2021,4/5/2021,4/5/2021,20711,SO47307,782.99
327,4/6/2021,4/6/2021,4/6/2021,20718,SO47308,782.99
377,4/7/2021,4/7/2021,4/7/2021,13316,SO47309,2181.5625
354,4/8/2021,4/8/2021,4/8/2021,26303,SO47310,2071.4196
333,4/9/2021,4/9/2021,4/9/2021,15252,SO47311,782.99
333,4/10/2021,4/10/2021,4/10/2021,15280,SO47312,782.99
373,4/11/2021,4/11/2021,4/11/2021,21231,SO47313,2181.5625
362,4/12/2021,4/12/2021,4/12/2021,12673,SO47314,2049.0982
379,4/13/2021,4/13/2021,4/13/2021,13840,SO47315,2181.5625
369,4/14/2021,4/14/2021,4/14/2021,13361,SO47316,2443.35
379,4/15/2021,4/15/2021,4/15/2021,14154,SO47317,2181.5625
375,4/16/2021,4/16/2021,4/16/2021,13273,SO47318,2181.5625
370,4/17/2021,4/17/2021,4/17/2021,13299,SO47319,2443.35
377,4/18/2021,4/18/2021,4/18/2021,13315,SO47320,2181.5625
373,4/19/2021,4/19/2021,4/19/2021,13354,SO47321,2181.5625
343,4/20/2021,4/20/2021,4/20/2021,15287,SO47322,782.99
362,4/21/2021,4/21/2021,4/21/2021,28529,SO47323,2049.0982
377,4/22/2021,4/22/2021,4/22/2021,13400,SO47324,2181.5625
373,4/23/2021,4/23/2021,4/23/2021,13278,SO47325,2181.5625
379,4/24/2021,4/24/2021,4/24/2021,13288,SO47326,2181.5625
377,4/25/2021,4/25/2021,4/25/2021,13304,SO47327,2181.5625
360,4/26/2021,4/26/2021,4/26/2021,12681,SO47328,2049.0982
379,4/27/2021,4/27/2021,4/27/2021,13367,SO47329,2181.5625
369,4/28/2021,4/28/2021,4/28/2021,16324,SO47330,2443.35
333,4/29/2021,4/29/2021,4/29/2021,20807,SO47331,782.99
356,4/30/2021,4/30/2021,4/30/2021,20350,SO47332,2071.4196
368,5/1/2021,5/1/2021,5/1/2021,21229,SO47333,2443.35
369,5/2/2021,5/2/2021,5/2/2021,21557,SO47334,2443.35
356,5/3/2021,5/3/2021,5/3/2021,12581,SO47335,2071.4196
339,5/4/2021,5/4/2021,5/4/2021,26027,SO47336,782.99
354,5/5/2021,5/5/2021,5/5/2021,28520,SO47337,2071.4196
373,5/6/2021,5/6/2021,5/6/2021,16277,SO47338,2181.5625
371,5/7/2021,5/7/2021,5/7/2021,15626,SO47339,2181.5625
369,5/8/2021,5/8/2021,5/8/2021,13401,SO47340,2443.35
368,5/9/2021,5/9/2021,5/9/2021,25104,SO47341,2443.35
360,5/10/2021,5/10/2021,5/10/2021,26304,SO47342,2049.0982
379,5/11/2021,5/11/2021,5/11/2021,21553,SO47343,2181.5625
354,5/12/2021,5/12/2021,5/12/2021,12686,SO47344,2071.4196
356,5/13/2021,5/13/2021,5/13/2021,12583,SO47345,2071.4196
360,5/14/2021,5/14/2021,5/14/2021,12585,SO47346,2049.0982
321,5/15/2021,5/15/2021,5/15/2021,26025,SO47347,782.99
331,5/16/2021,5/16/2021,5/16/2021,26028,SO47348,782.99
321,5/17/2021,5/17/2021,5/17/2021,19255,SO47460,782.99
356,5/18/2021,5/18/2021,5/18/2021,26320,SO47461,2071.4196
375,5/19/2021,5/19/2021,5/19/2021,15926,SO47462,2181.5625
373,5/20/2021,5/20/2021,5/20/2021,14203,SO47463,2181.5625
370,5/21/2021,5/21/2021,5/21/2021,16461,SO47464,2443.35
341,5/22/2021,5/22/2021,5/22/2021,15303,SO47465,782.99
381,5/23/2021,5/23/2021,5/23/2021,24887,SO47466,1000.4375
371,5/24/2021,5/24/2021,5/24/2021,13446,SO47467,2181.5625
329,5/25/2021,5/25/2021,5/25/2021,26152,SO47468,782.99
383,5/26/2021,5/26/2021,5/26/2021,19301,SO47469,1000.4375
358,5/27/2021,5/27/2021,5/27/2021,28685,SO47470,2049.0982
370,5/28/2021,5/28/2021,5/28/2021,14539,SO47471,2443.35
379,5/29/2021,5/29/2021,5/29/2021,13438,SO47472,2181.5625
369,5/30/2021,5/30/2021,5/30/2021,21875,SO47473,2443.35
379,5/31/2021,5/31/2021,5/31/2021,21893,SO47474,2181.5625
369,6/1/2021,6/1/2021,6/1/2021,21945,SO47475,2443.35
352,6/2/2021,6/2/2021,6/2/2021,12693,SO47476,2071.4196
352,6/3/2021,6/3/2021,6/3/2021,28560,SO47477,2071.4196
325,6/4/2021,6/4/2021,6/4/2021,20811,SO47478,782.99
331,6/5/2021,6/5/2021,6/5/2021,20832,SO47479,782.99
371,6/6/2021,6/6/2021,6/6/2021,21568,SO47480,2181.5625
373,6/7/2021,6/7/2021,6/7/2021,21899,SO47481,2181.5625
370,6/8/2021,6/8/2021,6/8/2021,21948,SO47482,2443.35
379,6/9/2021,6/9/2021,6/9/2021,14424,SO47483,2181.5625
371,6/10/2021,6/10/2021,6/10/2021,16452,SO47484,2181.5625
371,6/11/2021,6/11/2021,6/11/2021,14524,SO47485,2181.5625
377,6/12/2021,6/12/2021,6/12/2021,14538,SO47486,2181.5625
377,6/13/2021,6/13/2021,6/13/2021,16427,SO47487,2181.5625
379,6/14/2021,6/14/2021,6/14/2021,13426,SO47488,2181.5625
368,6/15/2021,6/15/2021,6/15/2021,21888,SO47489,2443.35
371,6/16/2021,6/16/2021,6/16/2021,21895,SO47490,2181.5625
369,6/17/2021,6/17/2021,6/17/2021,15932,SO47491,2443.35
335,6/18/2021,6/18/2021,6/18/2021,19181,SO47492,782.99
358,6/19/2021,6/19/2021,6/19/2021,28569,SO47493,2049.0982
373,6/20/2021,6/20/2021,6/20/2021,15927,SO47494,2181.5625
368,6/21/2021,6/21/2021,6/21/2021,16196,SO47495,2443.35
371,6/22/2021,6/22/2021,6/22/2021,16470,SO47496,2181.5625
370,6/23/2021,6/23/2021,6/23/2021,14170,SO47497,2443.35
325,6/24/2021,6/24/2021,6/24/2021,27071,SO47498,782.99
377,6/25/2021,6/25/2021,6/25/2021,21572,SO47499,2181.5625
369,6/26/2021,6/26/2021,6/26/2021,21951,SO47500,2443.35
360,6/27/2021,6/27/2021,6/27/2021,12214,SO47501,2049.0982
383,6/28/2021,6/28/2021,6/28/2021,19278,SO47502,1000.4375
383,6/29/2021,6/29/2021,6/29/2021,19299,SO47503,1000.4375
360,6/30/2021,6/30/2021,6/30/2021,11605,SO47504,2049.0982
352,7/1/2021,7/1/2021,7/1/2021,26307,SO47505,2071.4196
354,7/2/2021,7/2/2021,7/2/2021,26324,SO47506,2071.4196
333,7/3/2021,7/3/2021,7/3/2021,15311,SO47507,782.99
370,7/4/2021,7/4/2021,7/4/2021,21892,SO47508,2443.35
368,7/5/2021,7/5/2021,7/5/2021,21957,SO47509,2443.35
352,7/6/2021,7/6/2021,7/6/2021,12688,SO47510,2071.4196
375,7/7/2021,7/7/2021,7/7/2021,14200,SO47511,2181.5625
373,7/8/2021,7/8/2021,7/8/2021,16446,SO47512,2181.5625
368,7/9/2021,7/9/2021,7/9/2021,15675,SO47513,2443.35
377,7/10/2021,7/10/2021,7/10/2021,15684,SO47514,2181.5625
354,7/11/2021,7/11/2021,7/11/2021,26308,SO47515,2071.4196
362,7/12/2021,7/12/2021,7/12/2021,26309,SO47516,2049.0982
343,7/13/2021,7/13/2021,7/13/2021,15308,SO47517,782.99
373,7/14/2021,7/14/2021,7/14/2021,21946,SO47518,2181.5625
337,7/15/2021,7/15/2021,7/15/2021,26153,SO47519,782.99
389,7/16/2021,7/16/2021,7/16/2021,19263,SO47520,1000.4375
369,7/17/2021,7/17/2021,7/17/2021,16445,SO47521,2443.35
387,7/18/2021,7/18/2021,7/18/2021,14089,SO47522,1000.4375
371,7/19/2021,7/19/2021,7/19/2021,13443,SO47523,2181.5625
370,7/20/2021,7/20/2021,7/20/2021,21567,SO47524,2443.35
379,7/21/2021,7/21/2021,7/21/2021,21889,SO47525,2181.5625
354,7/22/2021,7/22/2021,7/22/2021,12215,SO47526,2071.4196
360,7/23/2021,7/23/2021,7/23/2021,28559,SO47527,2049.0982
352,7/24/2021,7/24/2021,7/24/2021,11598,SO47528,2071.4196
377,7/25/2021,7/25/2021,7/25/2021,13429,SO47529,2181.5625
329,7/26/2021,7/26/2021,7/26/2021,15312,SO47530,782.99
339,7/27/2021,7/27/2021,7/27/2021,15325,SO47531,782.99
383,7/28/2021,7/28/2021,7/28/2021,24888,SO47532,1000.4375
371,7/29/2021,7/29/2021,7/29/2021,21886,SO47533,2181.5625
329,7/30/2021,7/30/2021,7/30/2021,26148,SO47534,782.99
385,7/31/2021,7/31/2021,7/31/2021,14083,SO47535,1000.4375
387,8/1/2021,8/1/2021,8/1/2021,14088,SO47536,1000.4375
371,8/2/2021,8/2/2021,8/2/2021,13436,SO47537,2181.5625
379,8/3/2021,8/3/2021,8/3/2021,13449,SO47538,2181.5625
329,8/4/2021,8/4/2021,8/4/2021,20824,SO47539,782.99
362,8/5/2021,8/5/2021,8/5/2021,26326,SO47540,2049.0982
341,8/6/2021,8/6/2021,8/6/2021,15314,SO47541,782.99
373,8/7/2021,8/7/2021,8/7/2021,21571,SO47542,2181.5625
377,8/8/2021,8/8/2021,8/8/2021,21956,SO47543,2181.5625
358,8/9/2021,8/9/2021,8/9/2021,12694,SO47544,2049.0982
354,8/10/2021,8/10/2021,8/10/2021,28553,SO47545,2071.4196
360,8/11/2021,8/11/2021,8/11/2021,28683,SO47546,2049.0982
333,8/12/2021,8/12/2021,8/12/2021,20166,SO47547,782.99
331,8/13/2021,8/13/2021,8/13/2021,20834,SO47548,782.99
343,8/14/2021,8/14/2021,8/14/2021,19256,SO47549,782.99
337,8/15/2021,8/15/2021,8/15/2021,15290,SO47550,782.99
371,8/16/2021,8/16/2021,8/16/2021,21878,SO47551,2181.5625
368,8/17/2021,8/17/2021,8/17/2021,21950,SO47552,2443.35
354,8/18/2021,8/18/2021,8/18/2021,12698,SO47553,2071.4196
362,8/19/2021,8/19/2021,8/19/2021,12222,SO47554,2049.0982
368,8/20/2021,8/20/2021,8/20/2021,15674,SO47555,2443.35
379,8/21/2021,8/21/2021,8/21/2021,14701,SO47556,2181.5625
377,8/22/2021,8/22/2021,8/22/2021,13431,SO47557,2181.5625
370,8/23/2021,8/23/2021,8/23/2021,25981,SO47558,2443.35
362,8/24/2021,8/24/2021,8/24/2021,12699,SO47559,2049.0982
325,8/25/2021,8/25/2021,8/25/2021,27053,SO47560,782.99
321,8/26/2021,8/26/2021,8/26/2021,15328,SO47561,782.99
377,8/27/2021,8/27/2021,8/27/2021,21944,SO47562,2181.5625
368,8/28/2021,8/28/2021,8/28/2021,21955,SO47563,2443.35
356,8/29/2021,8/29/2021,8/29/2021,12210,SO47564,2071.4196
377,8/30/2021,8/30/2021,8/30/2021,15697,SO47565,2181.5625
389,8/31/2021,8/31/2021,8/31/2021,24613,SO47566,1000.4375
379,9/1/2021,9/1/2021,9/1/2021,21570,SO47567,2181.5625
375,9/2/2021,9/2/2021,9/2/2021,21885,SO47568,2181.5625
379,9/3/2021,9/3/2021,9/3/2021,21959,SO47569,2181.5625
352,9/4/2021,9/4/2021,9/4/2021,28562,SO47570,2071.4196
377,9/5/2021,9/5/2021,9/5/2021,14185,SO47571,2181.5625
368,9/6/2021,9/6/2021,9/6/2021,29149,SO47572,2443.35
369,9/7/2021,9/7/2021,9/7/2021,13435,SO47573,2443.35
333,9/8/2021,9/8/2021,9/8/2021,20171,SO47574,782.99
362,9/9/2021,9/9/2021,9/9/2021,26315,SO47575,2049.0982
377,9/10/2021,9/10/2021,9/10/2021,21877,SO47576,2181.5625
370,9/11/2021,9/11/2021,9/11/2021,21891,SO47577,2443.35
352,9/12/2021,9/12/2021,9/12/2021,12687,SO47578,2071.4196
371,9/13/2021,9/13/2021,9/13/2021,16197,SO47579,2181.5625
389,9/14/2021,9/14/2021,9/14/2021,14080,SO47580,1000.4375
375,9/15/2021,9/15/2021,9/15/2021,29152,SO47581,2181.5625
373,9/16/2021,9/16/2021,9/16/2021,13433,SO47582,2181.5625
379,9/17/2021,9/17/2021,9/17/2021,13442,SO47583,2181.5625
341,9/18/2021,9/18/2021,9/18/2021,19194,SO47584,782.99
329,9/19/2021,9/19/2021,9/19/2021,15320,SO47585,782.99
327,9/20/2021,9/20/2021,9/20/2021,15322,SO47586,782.99
371,9/21/2021,9/21/2021,9/21/2021,21874,SO47587,2181.5625
379,9/22/2021,9/22/2021,9/22/2021,16428,SO47588,2181.5625
383,9/23/2021,9/23/2021,9/23/2021,14036,SO47589,1000.4375
356,9/24/2021,9/24/2021,9/24/2021,26312,SO47590,2071.4196
360,9/25/2021,9/25/2021,9/25/2021,26313,SO47591,2049.0982
385,9/26/2021,9/26/2021,9/26/2021,24614,SO47592,1000.4375
325,9/27/2021,9/27/2021,9/27/2021,26135,SO47593,782.99
343,9/28/2021,9/28/2021,9/28/2021,26154,SO47594,782.99
369,9/29/2021,9/29/2021,9/29/2021,14186,SO47595,2443.35
373,9/30/2021,9/30/2021,9/30/2021,16199,SO47596,2181.5625
373,10/1/2021,10/1/2021,10/1/2021,25971,SO47597,2181.5625
358,10/2/2021,10/2/2021,10/2/2021,26306,SO47598,2049.0982
362,10/3/2021,10/3/2021,10/3/2021,26327,SO47599,2049.0982
389,10/4/2021,10/4/2021,10/4/2021,17188,SO47600,1000.4375
379,10/5/2021,10/5/2021,10/5/2021,14192,SO47601,2181.5625
323,10/6/2021,10/6/2021,10/6/2021,19174,SO47602,782.99
379,10/7/2021,10/7/2021,10/7/2021,21562,SO47603,2181.5625
375,10/8/2021,10/8/2021,10/8/2021,21876,SO47604,2181.5625
389,10/9/2021,10/9/2021,10/9/2021,17187,SO47605,1000.4375
375,10/10/2021,10/10/2021,10/10/2021,15928,SO47606,2181.5625
389,10/11/2021,10/11/2021,10/11/2021,14081,SO47607,1000.4375
352,10/12/2021,10/12/2021,10/12/2021,26322,SO47608,2071.4196
335,10/13/2021,10/13/2021,10/13/2021,15309,SO47609,782.99
339,10/14/2021,10/14/2021,10/14/2021,27075,SO47610,782.99
331,10/15/2021,10/15/2021,10/15/2021,26140,SO47611,782.99
369,10/16/2021,10/16/2021,10/16/2021,16465,SO47612,2443.35
387,10/17/2021,10/17/2021,10/17/2021,14037,SO47613,1000.4375
331,10/18/2021,10/18/2021,10/18/2021,15302,SO47614,782.99
343,10/19/2021,10/19/2021,10/19/2021,15329,SO47615,782.99
371,10/20/2021,10/20/2021,10/20/2021,21873,SO47616,2181.5625
377,10/21/2021,10/21/2021,10/21/2021,21943,SO47617,2181.5625
379,10/22/2021,10/22/2021,10/22/2021,21947,SO47618,2181.5625
356,10/23/2021,10/23/2021,10/23/2021,12689,SO47619,2071.4196
352,10/24/2021,10/24/2021,10/24/2021,12239,SO47620,2071.4196
385,10/25/2021,10/25/2021,10/25/2021,14044,SO47621,1000.4375
339,10/26/2021,10/26/2021,10/26/2021,20837,SO47622,782.99
369,10/27/2021,10/27/2021,10/27/2021,21569,SO47623,2443.35
371,10/28/2021,10/28/2021,10/28/2021,21949,SO47624,2181.5625
377,10/29/2021,10/29/2021,10/29/2021,21958,SO47625,2181.5625
321,10/30/2021,10/30/2021,10/30/2021,26150,SO47626,782.99
370,10/31/2021,10/31/2021,10/31/2021,16444,SO47627,2443.35
369,11/1/2021,11/1/2021,11/1/2021,16509,SO47628,2443.35
370,11/2/2021,11/2/2021,11/2/2021,15685,SO47629,2443.35
354,11/3/2021,11/3/2021,11/3/2021,26311,SO47630,2071.4196
352,11/4/2021,11/4/2021,11/4/2021,26325,SO47631,2071.4196
343,11/5/2021,11/5/2021,11/5/2021,27060,SO47632,782.99
371,11/6/2021,11/6/2021,11/6/2021,21894,SO47633,2181.5625
356,11/7/2021,11/7/2021,11/7/2021,11570,SO47634,2071.4196
354,11/8/2021,11/8/2021,11/8/2021,12216,SO47635,2071.4196
331,11/9/2021,11/9/2021,11/9/2021,26142,SO47636,782.99
371,11/10/2021,11/10/2021,11/10/2021,13447,SO47637,2181.5625
362,11/11/2021,11/11/2021,11/11/2021,26319,SO47638,2049.0982
329,11/12/2021,11/12/2021,11/12/2021,15321,SO47639,782.99
354,11/13/2021,11/13/2021,11/13/2021,26317,SO47640,2071.4196
321,11/14/2021,11/14/2021,11/14/2021,27062,SO47641,782.99
383,11/15/2021,11/15/2021,11/15/2021,17109,SO47642,1000.4375
389,11/16/2021,11/16/2021,11/16/2021,19290,SO47643,1000.4375
375,11/17/2021,11/17/2021,11/17/2021,15693,SO47644,2181.5625
375,11/18/2021,11/18/2021,11/18/2021,14555,SO47645,2181.5625
352,11/19/2021,11/19/2021,11/19/2021,20373,SO47646,2071.4196
368,11/20/2021,11/20/2021,11/20/2021,21897,SO47647,2443.35
356,11/21/2021,11/21/2021,11/21/2021,12263,SO47648,2071.4196
377,11/22/2021,11/22/2021,11/22/2021,16447,SO47649,2181.5625
370,11/23/2021,11/23/2021,11/23/2021,16512,SO47650,2443.35
377,11/24/2021,11/24/2021,11/24/2021,25911,SO47651,2181.5625
333,11/25/2021,11/25/2021,11/25/2021,20825,SO47652,782.99
325,11/26/2021,11/26/2021,11/26/2021,20163,SO47653,782.99
387,11/27/2021,11/27/2021,11/27/2021,24615,SO47654,1000.4375
385,11/28/2021,11/28/2021,11/28/2021,24889,SO47655,1000.4375
368,11/29/2021,11/29/2021,11/29/2021,21882,SO47656,2443.35
327,11/30/2021,11/30/2021,11/30/2021,26138,SO47657,782.99
362,12/1/2021,12/1/2021,12/1/2021,12283,SO47731,2049.0982
369,12/2/2021,12/2/2021,12/2/2021,13452,SO47732,2443.35
375,12/3/2021,12/3/2021,12/3/2021,13461,SO47733,2181.5625
333,12/4/2021,12/4/2021,12/4/2021,15333,SO47734,782.99
343,12/5/2021,12/5/2021,12/5/2021,27084,SO47735,782.99
358,12/6/2021,12/6/2021,12/6/2021,12705,SO47736,2049.0982
356,12/7/2021,12/7/2021,12/7/2021,13018,SO47737,2071.4196
327,12/8/2021,12/8/2021,12/8/2021,26165,SO47738,782.99
329,12/9/2021,12/9/2021,12/9/2021,20839,SO47739,782.99
325,12/10/2021,12/10/2021,12/10/2021,15337,SO47740,782.99
337,12/11/2021,12/11/2021,12/11/2021,15343,SO47741,782.99
375,12/12/2021,12/12/2021,12/12/2021,22180,SO47742,2181.5625
362,12/13/2021,12/13/2021,12/13/2021,12988,SO47743,2049.0982
360,12/14/2021,12/14/2021,12/14/2021,12989,SO47744,2049.0982
360,12/15/2021,12/15/2021,12/15/2021,12998,SO47745,2049.0982
358,12/16/2021,12/16/2021,12/16/2021,13022,SO47746,2049.0982
371,12/17/2021,12/17/2021,12/17/2021,16253,SO47747,2181.5625
352,12/18/2021,12/18/2021,12/18/2021,26485,SO47748,2071.4196
371,12/19/2021,12/19/2021,12/19/2021,22172,SO47749,2181.5625
369,12/20/2021,12/20/2021,12/20/2021,21976,SO47750,2443.35
369,12/21/2021,12/21/2021,12/21/2021,21983,SO47751,2443.35
377,12/22/2021,12/22/2021,12/22/2021,21994,SO47752,2181.5625
360,12/23/2021,12/23/2021,12/23/2021,13020,SO47753,2049.0982
389,12/24/2021,12/24/2021,12/24/2021,14104,SO47754,1000.4375
387,12/25/2021,12/25/2021,12/25/2021,17195,SO47755,1000.4375
354,12/26/2021,12/26/2021,12/26/2021,12272,SO47756,2071.4196
379,12/27/2021,12/27/2021,12/27/2021,16530,SO47757,2181.5625
371,12/28/2021,12/28/2021,12/28/2021,16550,SO47758,2181.5625
375,12/29/2021,12/29/2021,12/29/2021,14773,SO47759,2181.5625
371,12/30/2021,12/30/2021,12/30/2021,13482,SO47760,2181.5625
325,12/31/2021,12/31/2021,12/31/2021,20548,SO47761,782.99
352,1/1/2022,1/1/2022,1/1/2022,26330,SO47762,2071.4196
379,1/2/2022,1/2/2022,1/2/2022,22170,SO47763,2181.5625
356,1/3/2022,1/3/2022,1/3/2022,28711,SO47764,2071.4196
360,1/4/2022,1/4/2022,1/4/2022,26343,SO47765,2049.0982
358,1/5/2022,1/5/2022,1/5/2022,26329,SO47766,2049.0982
381,1/6/2022,1/6/2022,1/6/2022,24902,SO47767,1000.4375
371,1/7/2022,1/7/2022,1/7/2022,21985,SO47768,2181.5625
360,1/8/2022,1/8/2022,1/8/2022,12703,SO47769,2049.0982
343,1/9/2022,1/9/2022,1/9/2022,26375,SO47770,782.99
377,1/10/2022,1/10/2022,1/10/2022,22181,SO47771,2181.5625
369,1/11/2022,1/11/2022,1/11/2022,22195,SO47772,2443.35
325,1/12/2022,1/12/2022,1/12/2022,15345,SO47773,782.99
333,1/13/2022,1/13/2022,1/13/2022,15346,SO47774,782.99
369,1/14/2022,1/14/2022,1/14/2022,21980,SO47775,2443.35
352,1/15/2022,1/15/2022,1/15/2022,13007,SO47776,2071.4196
339,1/16/2022,1/16/2022,1/16/2022,26162,SO47777,782.99
354,1/17/2022,1/17/2022,1/17/2022,12284,SO47778,2071.4196
375,1/18/2022,1/18/2022,1/18/2022,16269,SO47779,2181.5625
381,1/19/2022,1/19/2022,1/19/2022,14105,SO47780,1000.4375
379,1/20/2022,1/20/2022,1/20/2022,25991,SO47781,2181.5625
377,1/21/2022,1/21/2022,1/21/2022,22032,SO47782,2181.5625
371,1/22/2022,1/22/2022,1/22/2022,22197,SO47783,2181.5625
356,1/23/2022,1/23/2022,1/23/2022,13078,SO47784,2071.4196
